label,text,source
ham,Love this song makes me wanna dance! ﻿,uci-youtube-spam
ham,that time in 2011 where this shirt was cool﻿,uci-youtube-spam
ham,Love this video and the song of course﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
ham,Very Nice !!!<br />Yeah Fucking.﻿,uci-youtube-spam
ham,WELL THIS DUDES FADED THE FUCK OUT!﻿,uci-youtube-spam
ham,Ah. Good old times (:﻿,uci-youtube-spam
ham,old and good song﻿,uci-youtube-spam
ham,cool﻿,uci-youtube-spam
ham,not 2 million view anymore :))﻿,uci-youtube-spam
ham,Good﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:<br />﻿,uci-youtube-spam
ham,Remeber the good ol&#39; days when songs weren&#39;t about butts.  ﻿,uci-youtube-spam
ham,You are the music hero😍😎﻿,uci-youtube-spam
ham,i was born in the wrong generation﻿,uci-youtube-spam
ham,Love this song makes me wanna dance! ﻿,uci-youtube-spam
ham,Love this song makes me wanna dance! ﻿,uci-youtube-spam
ham,Very good! Like! :D﻿,uci-youtube-spam
ham,"the views...... They&#39;re over 90,000!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",uci-youtube-spam
ham,love lmfao party rockin keep it going﻿,uci-youtube-spam
ham,Best Music Ever!!!﻿,uci-youtube-spam
ham,Likeeee﻿,uci-youtube-spam
ham,Cool﻿,uci-youtube-spam
ham,Remeber when this song was good﻿,uci-youtube-spam
ham,2015 &lt;3﻿,uci-youtube-spam
ham,i want to be that robot guy...﻿,uci-youtube-spam
ham,I LOVE YOUR SONGS﻿,uci-youtube-spam
ham,Omg it&#39;s going to have 1bi views!﻿,uci-youtube-spam
ham,Dance :)﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
ham,5 years... ﻿,uci-youtube-spam
ham,cool cool cool cool cool cool cool﻿,uci-youtube-spam
ham,Wow I love it ﻿,uci-youtube-spam
ham,Who knows the name of that girl?.. and that one.. and that one...﻿,uci-youtube-spam
ham,Why did they stop their career in music? This music rocks !﻿,uci-youtube-spam
ham,Very Nice !﻿,uci-youtube-spam
ham,Why sooooo many downs?﻿,uci-youtube-spam
ham,tension⤴︎⤴︎﻿,uci-youtube-spam
ham,Nice﻿,uci-youtube-spam
ham,2015<br />I like video﻿,uci-youtube-spam
ham,music yeah﻿,uci-youtube-spam
ham,Like this in 2015! :D﻿,uci-youtube-spam
ham,This was such an epic track. And the video is awesome!﻿,uci-youtube-spam
ham,LIKKEE﻿,uci-youtube-spam
spam,give it a like﻿,uci-youtube-spam
ham,Lets party﻿,uci-youtube-spam
spam,"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",uci-youtube-spam
ham,"mindblowing dance.,.,.superbbb song﻿",uci-youtube-spam
ham,Anyone else think this video theme is a bit of an insult to 28 days later? ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
ham,Never get old ﻿,uci-youtube-spam
ham,I remember when this used to be so popular all around at the time.<br />I still love it.﻿,uci-youtube-spam
ham,Strong messages in every  song I&#39;ve  heard.﻿,uci-youtube-spam
ham,4 fucking years are fucking past so fucking fast fuck.....﻿,uci-youtube-spam
ham,I know it old song but (like) if you watching in 2015﻿,uci-youtube-spam
ham,i&#39;m watching this on summer 2015﻿,uci-youtube-spam
ham,I am going to blow my mind﻿,uci-youtube-spam
ham,And i´m Shufflin still today :D﻿,uci-youtube-spam
ham,This is my favorite song ever love this Party Rock It Everybody!!!!﻿,uci-youtube-spam
ham,1000000000 views.﻿,uci-youtube-spam
ham,lets get it to 1 BILLION﻿,uci-youtube-spam
ham,Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿,uci-youtube-spam
ham,I love this song so much﻿,uci-youtube-spam
spam,I&#39;m A SUBSCRIBER﻿,uci-youtube-spam
ham,This Song is AWESOME!!!!﻿,uci-youtube-spam
ham,Best song ever made i swear :D i still hear even doe it old!! who else?﻿,uci-youtube-spam
ham,I came here because of Vanoss.﻿,uci-youtube-spam
ham,Best song for ever💜💜😢<br />﻿,uci-youtube-spam
ham,epic﻿,uci-youtube-spam
ham,"I like so much this music,  good ﻿",uci-youtube-spam
ham,Beautiful song﻿,uci-youtube-spam
ham,Why do I feel like as if Gangnam style copied their song from this?!﻿,uci-youtube-spam
ham,"Damn, this was everywhere﻿",uci-youtube-spam
ham,Party time!﻿,uci-youtube-spam
ham,never gets old﻿,uci-youtube-spam
ham,this song is fu cking awesom!!!!!!!﻿,uci-youtube-spam
spam,HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,uci-youtube-spam
spam,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿",uci-youtube-spam
ham,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)﻿",uci-youtube-spam
ham,:)﻿,uci-youtube-spam
spam,Thumbs up if shrek is gay 👍﻿,uci-youtube-spam
ham,THUMBS UP FOR ROBO GUY BABY﻿,uci-youtube-spam
ham,SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK﻿,uci-youtube-spam
ham,BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!﻿,uci-youtube-spam
ham,Memories﻿,uci-youtube-spam
ham,I lovee it ♥﻿,uci-youtube-spam
ham,More views than nikki minaj Anaconda﻿,uci-youtube-spam
ham,LMFAO IS THE BEST﻿,uci-youtube-spam
ham,Who else saw jesses dancing sorry if I spelled it wrong  peace✌﻿,uci-youtube-spam
ham,I like how the robot shuffles he shuffles good﻿,uci-youtube-spam
ham,you cant stop the shuffle﻿,uci-youtube-spam
ham,Dang Dat little kid gat moves﻿,uci-youtube-spam
ham,I miss this song. 😢﻿,uci-youtube-spam
ham,Loves it﻿,uci-youtube-spam
spam,Check out this video on YouTube:<br />Gotta dance and just have a blast every time I hear this song !!!! Just ❥love❥ it!<br />﻿,uci-youtube-spam
ham,Man this song really does get in your bones - one minute I&#39;m nearly dosing off to sleep - the next I&#39;m shuffling like crazy with hot feet XD﻿,uci-youtube-spam
ham,That shake and that golden and black robot were really partying ﻿,uci-youtube-spam
spam,Take a look at this video on YouTube:﻿,uci-youtube-spam
ham,cooooooooooooolllllllllll﻿,uci-youtube-spam
ham,Wow;)﻿,uci-youtube-spam
ham,"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD﻿",uci-youtube-spam
ham,everyday I&#39;m shufflin﻿,uci-youtube-spam
ham,everyday I&#39;m shufflin﻿,uci-youtube-spam
spam,Thumbs up if FE-FE-FE-FE-FEGELEIN brought u here﻿,uci-youtube-spam
ham,Every day I&#39;m Shuffling !﻿,uci-youtube-spam
ham,cool song ever good thing its here﻿,uci-youtube-spam
ham,why does the world not shuffle???﻿,uci-youtube-spam
ham,"Love these guys, love the song!﻿",uci-youtube-spam
ham,Its funny because I listen to rock and death metal. But i like this.﻿,uci-youtube-spam
ham,"Shuffling all the way with LMFAO! I like this one, wish I could shuffle like these crazy dudes﻿",uci-youtube-spam
ham,5th most viewed video.. i guess﻿,uci-youtube-spam
ham,my favorite song﻿,uci-youtube-spam
ham,I like this song<br />﻿,uci-youtube-spam
ham,Wow dance show﻿,uci-youtube-spam
ham,Awesome﻿,uci-youtube-spam
spam,like if ur watchin in 90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                              1﻿,uci-youtube-spam
ham,Good times. ﻿,uci-youtube-spam
ham,Laughing My Fucking Ass Off!!!﻿,uci-youtube-spam
ham,"when i see this back in 2015 i ask myself how people got to like this song. seems like Gangnam style copied this style though, might just be me but yea﻿",uci-youtube-spam
ham,wait I SAW A KID NOT KIDDING﻿,uci-youtube-spam
ham,Party rock due and duel﻿,uci-youtube-spam
ham,fucking love it omg :v﻿,uci-youtube-spam
ham,this very good so I dance with some companions front of the whole school﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
ham,I could finally do the spongebob but I started yesterday XD﻿,uci-youtube-spam
ham,Thumbs up if you&#39;re watching in 2015﻿,uci-youtube-spam
ham,I love it﻿,uci-youtube-spam
ham,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.﻿",uci-youtube-spam
ham,I hate it when Laura Bennett comes in﻿,uci-youtube-spam
spam,SUBSCRIBE TO MY CHANNEL﻿,uci-youtube-spam
ham,Party in da 🏠 tonight 👐👐👐👐👐👐﻿,uci-youtube-spam
ham,Best for partying ﻿,uci-youtube-spam
ham,omg﻿,uci-youtube-spam
ham,What&#39;s with the guys jacket? 1 sleeve and a sleeveless arm﻿,uci-youtube-spam
ham,Best song ever﻿,uci-youtube-spam
spam,Take a look at this video on YouTub<br />You﻿,uci-youtube-spam
ham,i like this steps...﻿,uci-youtube-spam
ham,Let get this video to one billion views﻿,uci-youtube-spam
ham,In my head this is like 2 years ago.. Time FLIES﻿,uci-youtube-spam
ham,"870,000,000 views...566,000 comments...oh my lanta﻿",uci-youtube-spam
ham,Its 2015 and still shuffling to this song🎶🎵🎧﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
ham,Who df is Lauren Bennett..﻿,uci-youtube-spam
ham,"So,cool！！﻿",uci-youtube-spam
ham,awesome﻿,uci-youtube-spam
ham,"This is so cool,why haven&#39;t I heard this before?﻿",uci-youtube-spam
ham,XD I WAS GOING CRAZY FUCKIN CRAZY WATCHIN THIS BRAH﻿,uci-youtube-spam
ham,I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,uci-youtube-spam
ham,Way was their a guy warring a robot head.﻿,uci-youtube-spam
ham,like the songs﻿,uci-youtube-spam
ham,"Almost 1 billion views, nice.﻿",uci-youtube-spam
ham,sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,uci-youtube-spam
ham,I like it<br />﻿,uci-youtube-spam
ham,Gooooood﻿,uci-youtube-spam
ham,:3﻿,uci-youtube-spam
ham,likeeeeeeeee﻿,uci-youtube-spam
ham,shuffle!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,uci-youtube-spam
ham,lol so funny love it﻿,uci-youtube-spam
ham,good party﻿,uci-youtube-spam
spam,Do not like this comment if you are not watching in 2004﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,share your thoughts﻿,uci-youtube-spam
spam,subscribe me plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz﻿,uci-youtube-spam
spam,"YouTube collaborator&#39;s anyone? subscribe to me, I&#39;ll subscribe back. I also will start uploading more YouTube videos.  <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23LMFAO"">#LMFAO</a>﻿",uci-youtube-spam
spam,Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free ﻿,uci-youtube-spam
spam,IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:m﻿,uci-youtube-spam
spam,Check out this video on YouTube:<br /><br /><br /><br />﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Who&#39;s watching in 2015 Subscribe for me !﻿,uci-youtube-spam
spam,Come subscribe﻿,uci-youtube-spam
spam,SUBSCRIBE MY CHANNEL PLEASE LOL PRO PLAYS)﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,I just wanna see how many people like this comment. I&#39;ll give it a month or so :)﻿,uci-youtube-spam
spam,PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,I like This Comment and do not kill :P﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:fb i﻿,uci-youtube-spam
spam,ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).﻿,uci-youtube-spam
spam,Check out this video on YouTube: ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:י<br /><br /><br /><br />⛺🏤⛺⛺﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:<br /><br />﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,View 851.247.920<br /><br /> Best youtube Video<br />If Subscribe to My Channel please!<br />Thank you! &lt;3<br /><br />Melhor Vídeo do youtube<br />Se Inscreva no Meu canal por favor!<br />Obrigado! &lt;3<br /><br />Mejor Video youtube<br />Si suscriba a mi canal por favor!<br />Gracias! &lt;3<br /><br />Meilleur vidéo youtube<br />Si vous abonner à Ma Chaîne se il vous plaît!<br />Merci! &lt;3﻿,uci-youtube-spam
spam,We can have a party next share﻿,uci-youtube-spam
spam,Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,SUBSCRIBE me. if you do that leave your name so i can subs back ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Please subscribe to my channel!Thanks!﻿,uci-youtube-spam
spam,hey guys im 17 years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me:)﻿,uci-youtube-spam
spam,"Check out Melbourne shuffle, everybody!﻿",uci-youtube-spam
spam,Subscribe My Channel﻿,uci-youtube-spam
spam,please suscribe i am bored of 5 subscribers try to get it to 20!﻿,uci-youtube-spam
spam,Subscribe if you are watching in 2015﻿,uci-youtube-spam
spam,Check out this video on YouTube:      <br />﻿,uci-youtube-spam
spam,Hey ! Subscribe  to me for the peace in the world ! ♥﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:a﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Like this comment for no reason﻿,uci-youtube-spam
spam,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,uci-youtube-spam
spam, <br />Please help me get 100 subscribers by the end of the night. Thx﻿,uci-youtube-spam
spam,like this comment if you&#39;re watching this video when big bang happened<br />i do﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:<br /><br />﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🏆🍸🍸🍸🍸🏆🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕️🎣🎣☕️🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕️🎣🍕🍔🍔🎣🎣☕️🎣🍹🍹🏂🏂🍹🎿🏆﻿,uci-youtube-spam
spam,░░░░░░░/\░░░░░▄▐<br />░░░░░░/     \░░░▄██▄<br />░░░░░/  (o)   \░░░░░▀█▄<br />░░░░/             \░░░░░░▀█▄<br />░░░/__   \   ░▄▄▄▄▄▀▀<br />░░░░▄▄▄██▀▀▀▀<br />░░░█▀▄▄▄█░▀▀       YOU HAVE BEEN SPOOKED BY THE SPOOKINATI<br />░░░▌░▄▄▄▐▌▀▀▀<br />▄░▐░░░▄▄░█░▀▀    SHARE THIS TO 666 PEOPLE TO BE UNSPOOKED <br />▀█▌░░░▄░▀█▀░▀ <br />░░░░░░░▄▄▐▌▄▄<br />░░░░░░░▀███▀█░▄<br />░░░░░░▐▌▀▄▀▄▀▐▄<br />░░░░░░▐▀░░░░░░▐▌<br />░░░░░░█░░░░░░░░█<br />░░░░░▐▌░░░░░░░░░█<br />░░░░░█░░░░░░░░░░▐▌﻿,uci-youtube-spam
spam,like this comment if your watching in 2015 or 2016﻿,uci-youtube-spam
spam,Help me get 10000000 subscribers by tomorrow!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />(Joking don&#39;t get butt hurt)  ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,like this comment if ur watching this on 2015 ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,like this comment please﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,LIKE AND SUBSCRIBE﻿,uci-youtube-spam
spam,Like this comment if you are watching on a phone﻿,uci-youtube-spam
spam,"Cool Video LMFAOVEVO! You should check out my shuffling videos on my channel when you get the chance. It&#39;s much appreciated. Cheers! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23EveryDayImVaping"">#EveryDayImVaping</a> ;-)﻿",uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube: I tried﻿,uci-youtube-spam
spam,"subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span>  if you thot the robot dudes r epic and awsome﻿",uci-youtube-spam
spam,"if watching in 2015 subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span> ﻿",uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Like this comment if you still jam out to this song after 4 years ﻿,uci-youtube-spam
spam,subscribe﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,this video has 800+m views<br />and the channel got 3m subscribers﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,subscribe to my chanell﻿,uci-youtube-spam
spam,los invito a subscribirse a mi canal ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />﻿,uci-youtube-spam
spam,Check out this video on YouTube:<br /><br />﻿,uci-youtube-spam
spam,"At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3<br />Trust me, i&#39;m a doctor.  :)﻿",uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,"<a href=""https://m.freemyapps.com/share/url/505b0232"">https://m.freemyapps.com/share/url/505b0232</a>﻿",uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,"Need money ? check my channel and subscribe,soon will post how to get it )﻿",uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Like this comment for no reason.﻿,uci-youtube-spam
spam,"Youtube comments in a nut shell:<br /><br />.First<br />.301 club<br />.Skip to <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m57s"">3:57</a> and close your eyes<br />.Advertisements<br />.like this comment for no reason<br />.Christianity arguements<br />.Other religious arguements<br />.Console wars<br />.#PCMASTERACE<br />.Trolls<br />.&quot;How is there 1 million views on the this video if theres online 10 people on earth/<br />.Complaints<br />.Pewdiepie fangirls<br />.Minecraft scrubs<br />./r/MontageParodies<br /><br /><br />AND ANY OTHER SHIT!!﻿",uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Please become my first subscriber.  Thank you.﻿,uci-youtube-spam
spam,Can i get views and subscribers for no reason? 😅﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Hello from Russia comes to the channel subscribe﻿,uci-youtube-spam
spam,"Check out my dance videos!! You won&#39;t be disappointed!! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23KingLoTheDancer"">#KingLoTheDancer</a>﻿",uci-youtube-spam
spam,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,uci-youtube-spam
spam,pleas subscribe on me for ps4 games video <br /><i>______________________________</i><br />if you have som tips so contact me on kik or skype<br /><i>______________________________</i><br />Kik: pander26<br />Skype: sander.nicolaysen2<br /><i>______________________</i><br />pleas subscribe on me and Kashoo Gaming﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:👿👳👳👳👳👳﻿,uci-youtube-spam
spam,Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿,uci-youtube-spam
spam,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />NOW THAT I HAVE YOUR ATTENTION!!! 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨SUBSCRIBE TO MY CHANNEL!!!<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />GRACIAS!💋<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,"<a href=""https://m.freemyapps.com/share/url/10b35481"">https://m.freemyapps.com/share/url/10b35481</a>﻿",uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:a﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:hbbhhhgh﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:hjalp﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:Qq﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,"<a href=""http://www.gofundme.com/Helpmypitbull"">http://www.gofundme.com/Helpmypitbull</a> Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!﻿",uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Subscribe to my channel <br />Tweet &amp; Follow me on twitter //therealterrell_ <br />And I will follow you back 👀﻿,uci-youtube-spam
spam,want a sub? tell me about your channel and i will subscribe (with a couple exceptions)﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Subscribe I&#39;ll subscribe back﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:﻿,uci-youtube-spam
spam,Check out this playlist on YouTube:pl﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:lo﻿,uci-youtube-spam
spam,Check out this video on YouTube﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube: I ﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,subscribe to my channel yo - DJ Feelz﻿,uci-youtube-spam
spam,Hey guys subscribe to my chanel and i will subscribe back and like all your vids :)<br /><br />﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,White people are going extinct for more information subscribe to my channel or search for videos on &quot;white genocide&quot;  thank you﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:﻿,uci-youtube-spam
spam,Check out this video on YouTube:..🌈🌈🌈﻿,uci-youtube-spam
spam,subscribers please`﻿,uci-youtube-spam
spam,Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,uci-youtube-spam
